,fullname,html,id,likes,replies,retweets,text,timestamp,url,user
888,사해문서,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">""안전이 가장 기본이자 최우선입니다. 앞으로 모든 안전수칙은 이 표준화된 매뉴얼로 통일하고 전 과정에서 어김없이 적용할 수 있도록 업무 프로세스도 일관화....""
""....우리는 기계가 아니다!""
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",653119375784865792,0,0,0,"""안전이 가장 기본이자 최우선입니다. 앞으로 모든 안전수칙은 이 표준화된 매뉴얼로 통일하고 전 과정에서 어김없이 적용할 수 있도록 업무 프로세스도 일관화....""
""....우리는 기계가 아니다!""
#아님",2015-10-11T08:06:08,/frombc7197/status/653119375784865792,frombc7197
889,바비캣,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">날랜 바비캣이 《 씹치남들이 예쁜여자 쳐다보는건 단순히 예뻐서가 아님 》 먹이를 물어왔다옹<img alt=""♥"" aria-label=""Emoji: 하트"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2665.png"" title=""하트""/> <a class=""twitter-timeline-link"" data-expanded-url=""http://babicat.com/205491"" dir=""ltr"" href=""http://t.co/tezx039zA7"" rel=""nofollow noopener"" target=""_blank"" title=""http://babicat.com/205491""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">babicat.com/205491</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%94%B9%EC%B9%98%EB%82%A8%EB%93%A4%EC%9D%B4?src=hash""><s>#</s><b>씹치남들이</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%98%88%EC%81%9C%EC%97%AC%EC%9E%90?src=hash""><s>#</s><b>예쁜여자</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%B3%90%EB%8B%A4%EB%B3%B4%EB%8A%94%EA%B1%B4?src=hash""><s>#</s><b>쳐다보는건</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%8B%A8%EC%88%9C%ED%9E%88?src=hash""><s>#</s><b>단순히</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%98%88%EB%BB%90%EC%84%9C%EA%B0%80?src=hash""><s>#</s><b>예뻐서가</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B0%94%EB%B9%84%EC%BA%A3?src=hash""><s>#</s><b>바비캣</b></a></p>",653107223548182528,0,0,0,날랜 바비캣이 《 씹치남들이 예쁜여자 쳐다보는건 단순히 예뻐서가 아님 》 먹이를 물어왔다옹 http://babicat.com/205491  #씹치남들이 #예쁜여자 #쳐다보는건 #단순히 #예뻐서가 #아님 #바비캣,2015-10-11T07:17:50,/babicat__com/status/653107223548182528,babicat__com
890,MiddleGuy : AnemoneStar,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">【Cytus】Black Lair【削除】 <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/bvPtVHKjbYg"" dir=""ltr"" href=""https://t.co/lkBnSSpCOF"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/bvPtVHKjbYg""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/bvPtVHKjbYg</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a> 님이 공유

바론 잡는 카타리나 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",653100958298144768,0,0,0,"【Cytus】Black Lair【削除】 https://youtu.be/bvPtVHKjbYg  @YouTube 님이 공유

바론 잡는 카타리나 #아님",2015-10-11T06:52:57,/flashman0509/status/653100958298144768,flashman0509
891,라기,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@ShankarXSakurai 프로젝트 아이마스를 접수하고자 둘이 퓨전해 시간까지 뛰어넘어 투입된 아이돌이 쟤죠. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",653082376419938305,0,0,0,@ShankarXSakurai 프로젝트 아이마스를 접수하고자 둘이 퓨전해 시간까지 뛰어넘어 투입된 아이돌이 쟤죠. #아님,2015-10-11T05:39:06,/L1agi/status/653082376419938305,L1agi
892,체력이 원고인 해망재님,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">정약용은 유배지에서 아들들에게 닭을 키우라는 편지도 썼는데 이는 공부 많이 한 사람이 회사에서 나오게 되면 치킨집을 차리더라는 것이 정약용의 중농주의 실학에서 비롯된 것이라는(주먹울음) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",653065887109414912,5,0,36,정약용은 유배지에서 아들들에게 닭을 키우라는 편지도 썼는데 이는 공부 많이 한 사람이 회사에서 나오게 되면 치킨집을 차리더라는 것이 정약용의 중농주의 실학에서 비롯된 것이라는(주먹울음) #아님,2015-10-11T04:33:35,/heyjinism/status/653065887109414912,heyjinism
893,[전독시보쉴?]세이씨,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">오늘 핸드폰은 바이브같았어 

오 섹드립성공! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",652906128142041088,0,0,0,"오늘 핸드폰은 바이브같았어 

오 섹드립성공! #아님",2015-10-10T17:58:46,/SAY_SSI/status/652906128142041088,SAY_SSI
894,ㅈㅖ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2811795594"" dir=""ltr"" href=""/thrill_mi""><s>@</s><b>thrill_mi</b></a> 훗 이쯤이야 "") <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/d7oRaPWCJu"">pic.twitter.com/d7oRaPWCJu</a></p>",609143914855936000,0,0,0,"@thrill_mi 훗 이쯤이야 "") #아님 pic.twitter.com/d7oRaPWCJu",2015-06-11T23:43:21,/awPurpleheart/status/609143914855936000,awPurpleheart
895,ReeT!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@Kenearjays 오오 냥캣ㅋㅋㅋ
나중에 프리즘 같이하실ㅋㅋㅋ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",609038764350971904,0,0,0,"@Kenearjays 오오 냥캣ㅋㅋㅋ
나중에 프리즘 같이하실ㅋㅋㅋ #아님",2015-06-11T16:45:31,/Sorega_ReeT/status/609038764350971904,Sorega_ReeT
896,ReeT!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2683338948"" dir=""ltr"" href=""/GN_4U""><s>@</s><b>GN_4U</b></a> 성별이 대자연 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",609023618551382016,0,0,0,@GN_4U 성별이 대자연 #아님,2015-06-11T15:45:20,/Sorega_ReeT/status/609023618551382016,Sorega_ReeT
897,아무것도 아닌 단지 Aster,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3012499363"" dir=""ltr"" href=""/sauskisama""><s>@</s><b>sauskisama</b></a> 히이이잌;; 미모때문에 날리는 저 꽃가루 효과좀봐... 미모가 무서워요... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",609016821933432834,0,1,0,@sauskisama 히이이잌;; 미모때문에 날리는 저 꽃가루 효과좀봐... 미모가 무서워요... #아님,2015-06-11T15:18:19,/Aster_1st/status/609016821933432834,Aster_1st
898,타몽,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1020620679794737152"" dir=""ltr"" href=""/utakata_mei""><s>@</s><b>utakata_mei</b></a> 그게 ㅇ..왜 의외 인거지!! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",609012273542135809,0,0,0,@utakata_mei 그게 ㅇ..왜 의외 인거지!! #아님,2015-06-11T15:00:15,/HKongs/status/609012273542135809,HKongs
899,[폴라리스 1차]셀레니아,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2992142090"" dir=""ltr"" href=""/Ramge_dole""><s>@</s><b>Ramge_dole</b></a> 음. 으슥한데로 갈ㄲ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",609010281964929024,0,1,0,@Ramge_dole 음. 으슥한데로 갈ㄲ #아님,2015-06-11T14:52:20,/Celrenea_you/status/609010281964929024,Celrenea_you
900,pibchaban,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">오늘이 카진스키 사진과 허냄이 사진이 뜬 롤리척 기념일이라고 합니다 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/wzKHzFoZTk"">pic.twitter.com/wzKHzFoZTk</a></p>",609009262958813184,0,0,0,오늘이 카진스키 사진과 허냄이 사진이 뜬 롤리척 기념일이라고 합니다 #아님 pic.twitter.com/wzKHzFoZTk,2015-06-11T14:48:17,/pibchaban/status/609009262958813184,pibchaban
901,信愛,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""185637820"" dir=""ltr"" href=""/chansol_kook""><s>@</s><b>chansol_kook</b></a> @bzvong 
힣ㅋ (근데 지금 든 생각이 뿡뿡 하니까.. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B0%95%EB%BF%A1?src=hash""><s>#</s><b>박뿡</b></a> 의 뿡이 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%AF%BC%EC%8A%88%EA%B0%80%EC%B2%9C%EC%9E%AC%EC%A7%B1%EC%A7%B1%EB%A7%A8%EB%BF%A1%EB%BF%A1?src=hash""><s>#</s><b>민슈가천재짱짱맨뿡뿡</b></a> 의 뿡같기도 하고 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a> ) 말레샤갈땐 공항에서 나오지도 못하규ㅠㅜㅋ 가족,친구들,그리구 나랑 금욜이랑<img alt=""💕"" aria-label=""Emoji: 두 개의 하트 "" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""두 개의 하트 ""/>행복한 시간 보내구 가<img alt=""✨"" aria-label=""Emoji: 광채"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2728.png"" title=""광채""/></p>",608980892632031233,0,1,0,"@chansol_kook @bzvong 
힣ㅋ (근데 지금 든 생각이 뿡뿡 하니까.. #박뿡 의 뿡이 #민슈가천재짱짱맨뿡뿡 의 뿡같기도 하고 #아님 ) 말레샤갈땐 공항에서 나오지도 못하규ㅠㅜㅋ 가족,친구들,그리구 나랑 금욜이랑행복한 시간 보내구 가",2015-06-11T12:55:33,/sinnjiruais2/status/608980892632031233,sinnjiruais2
902,[폴라리스 1차]셀레니아,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">팀원에게는 탱커가 내립먹음 ㅡㅡ 이러면 완벽범죄 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",608969228079620096,0,0,0,팀원에게는 탱커가 내립먹음 ㅡㅡ 이러면 완벽범죄 #아님,2015-06-11T12:09:12,/Celrenea_you/status/608969228079620096,Celrenea_you
903,pibchaban,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">ㅅㄷ가 역시 ㄹㅏ 피디와 스ㅇ찬이를 밀고있다는 증거다 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",608963367852572673,0,0,0,ㅅㄷ가 역시 ㄹㅏ 피디와 스ㅇ찬이를 밀고있다는 증거다 #아님,2015-06-11T11:45:55,/pibchaban/status/608963367852572673,pibchaban
904,pibchaban,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">데미안은 후죠꿈나무들이 학창시절에 필수도서 읽는 척하며 읽을 수 있는 좋은 번역픽이 아니던가 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",608963240987525120,0,0,0,데미안은 후죠꿈나무들이 학창시절에 필수도서 읽는 척하며 읽을 수 있는 좋은 번역픽이 아니던가 #아님,2015-06-11T11:45:25,/pibchaban/status/608963240987525120,pibchaban
905,[폴라리스 1차]셀레니아,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">1장에 쓴 돈 만큼 적을 따면 됩니다. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",608943813931876352,0,0,0,1장에 쓴 돈 만큼 적을 따면 됩니다. #아님,2015-06-11T10:28:13,/Celrenea_you/status/608943813931876352,Celrenea_you
906,ReeT!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">자기 최애캐에게 가정법을 써보세요☆

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/3wNhwRatJs"">pic.twitter.com/3wNhwRatJs</a></p>",608933269623603200,0,0,0,"자기 최애캐에게 가정법을 써보세요☆

#아님 pic.twitter.com/3wNhwRatJs",2015-06-11T09:46:19,/Sorega_ReeT/status/608933269623603200,Sorega_ReeT
907,라기,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""316425402"" dir=""ltr"" href=""/sauna_Nagi""><s>@</s><b>sauna_Nagi</b></a> 코우, 아스카, 시오리, 리온 총 네 명이 공개됐죠. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",608914326028587008,0,0,0,"@sauna_Nagi 코우, 아스카, 시오리, 리온 총 네 명이 공개됐죠. #아님",2015-06-11T08:31:03,/L1agi/status/608914326028587008,L1agi
908,계이함 @R_______kun,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">음...종말의 세라프...재밌네여...ㅇ남캐들이...이건...BL이...<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",608860186380369920,0,0,0,음...종말의 세라프...재밌네여...ㅇ남캐들이...이건...BL이...#아님,2015-06-11T04:55:55,/ioscar821/status/608860186380369920,ioscar821
909,아무것도 아닌 단지 Aster,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@zpzp0764 히이잌; 역시 여기선... 츠키코님을 물리치고 살아남는수 밖에...?! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a></p>",608853906961989632,0,0,0,@zpzp0764 히이잌; 역시 여기선... 츠키코님을 물리치고 살아남는수 밖에...?! #아님,2015-06-11T04:30:58,/Aster_1st/status/608853906961989632,Aster_1st
910,LTi,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">엑스컴 2 서울맵 이더리얼 근거지 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/mXsb4zr8ft"">pic.twitter.com/mXsb4zr8ft</a></p>",608852913247485953,0,0,1,엑스컴 2 서울맵 이더리얼 근거지 #아님 pic.twitter.com/mXsb4zr8ft,2015-06-11T04:27:01,/Luuuuuuuuuuuu/status/608852913247485953,Luuuuuuuuuuuu
911,게임하는 클님@閃IVクリア,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">근데 에볼오프닝 주요남캐는 요슈아 올리비에 로란스 리샬 정도인가? 죄다 요슈아랑 썸 탄 남캐들이잖아 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EB%8B%98?src=hash""><s>#</s><b><strong>아님</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%A7%84%EC%A7%9C%EC%95%84%EB%8B%98?src=hash""><s>#</s><b>진짜아님</b></a></p>",608850876376031232,0,0,0,근데 에볼오프닝 주요남캐는 요슈아 올리비에 로란스 리샬 정도인가? 죄다 요슈아랑 썸 탄 남캐들이잖아 #아님 #진짜아님,2015-06-11T04:18:55,/kiseki_chris/status/608850876376031232,kiseki_chris
